,title,price,link
339,"ARZOPA Portable Monitor 15.6'' FHD 1080P - Ultra-Slim Portable Laptop Monitor with Kickstand - IPS Display for PC, MAC, Phone, Xbox, PS5 - USB C & HDMI Connectivity - A1  ","17,099",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxMjcyMzgwMTI2NDg1MTc3OjE3MTk0MTMwMTc6c3BfYnRmOjMwMDE1MTYxNjUzODAzMjo6MDo6&url=%2FARZOPA-Portable-Monitor-15-6-1080P%2Fdp%2FB0CRKGCSGF%2Fref%3Dsr_1_38_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.2QutzSF9rvEFbQ4-OslevlGOGYLJgKL_WUDB0T1fW2o8vpNc-e2k94Om1-5SlyQ_fIUDRV1oUWGpXz9w5CC8jfDtNvNXhWu8fiYFCTZNRO1vAc-QV6H6UMkx6PB_bVc2hvw5O5kWzV7EmYN1F77mDB6DeCg7ixqsmAjqYDJH-8raAwkeIM4-Pg1EtOBYtjGTGdmaPhpi9EcIrFSqQoH8WNrX-KiH6HGJTfWMY1BwnTQ.9lXmw_DAcFGgbc-4StZ9FO3cCNSdJsN0qjiZ-ZTRSis%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413017%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
340,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","36,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDAxMjA2MDAxOTUzMTc3OjE3MTk0MTMwMTk6c3BfYXRmX25leHQ6MzAwMTU5OTc1NTMwODMyOjowOjo&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CB7S1RTX%2Fref%3Dsr_1_33_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413019%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
341,"
HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB
              DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual
              speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU

","31,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0MDk1ODY3NjA2NTgxMTc3OjE3MTk0MTMwMTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIyMTgzNTQyNTEzMjo6MDo6&url=%2FHP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au%2Fdp%2FB09R1MMMTH%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3DZMI68NQ42PUE%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.atUEHH8wXYYtHEJ7msohf-3W__Be6F54KHB5VajxKvjTXK7NRmdj4fdi4-d0cFQGGPsPYayVnGB70WcxBpG-IA.sGih7ITr1sBJyKFX1QFHYUI6MDvhi_VAJ12cCHXDXPQ%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09R1MMMTH%26pd_rd_r%3D9aab3199-e7da-45d3-abce-79180a6e0ce4%26pd_rd_w%3DyeNJr%26pd_rd_wg%3DE5YMN%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D04FWVD2E008ACXFR91VM%26qid%3D1719413014%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
342,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), â€ŽFX706HF-HX018W  ","53,081",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDAxMjA2MDAxOTUzMTc3OjE3MTk0MTMwMTk6c3BfYXRmX25leHQ6MzAwMTE5Mjk2OTM1NDMyOjowOjo&url=%2FASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W%2Fdp%2FB0C27VNNWH%2Fref%3Dsr_1_34_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413019%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
343,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,999",https://www.amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_35?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-35
344,"Dell 14 Laptop, Intel 13th Generation Core i5-1334U Processor, 8GB DDR5 & 512GB SSD, 14""(35.52cm) FHD+ AG NT 250nits, Win 11 + MSO'21 + 15 Month Mcafee Antivirus, Titan Grey, Thin & Light- 1.55kg  ","51,990",https://www.amazon.in//Dell-Generation-i5-1334U-Processor-Antivirus/dp/B0D46Q1736/ref=sr_1_36?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-36
345,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","31,990",https://www.amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_37?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-37
346,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, Cosmos Gray/1.86Kg), B12UCX-1695IN  ","52,990",https://www.amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_38?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-38
347,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  ","19,440",https://www.amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_39?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-39
348,"Dell [Smartchoice 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U/8GB/512GB SSD/14.0"" (35.56cm) FHD/Intel UHD Graphics/Spill-Resistant Keyboard/Windows 11 + MSO'21/Black/15 Month McAfee, 1.48kg  ","46,490",https://www.amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ7NMVM/ref=sr_1_40?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-40
349,"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 83EQ0044IN  ","54,990",https://www.amazon.in//Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_41?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-41
350,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","25,990",https://www.amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJDFW6J/ref=sr_1_42?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-42
351,"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)  ","27,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDAxMjA2MDAxOTUzMTc3OjE3MTk0MTMwMTk6c3BfbXRmOjMwMDIxODY4NTYzNzAzMjo6MDo6&url=%2FChuwi-CoreBook-i5-1035G1-Keyboard-Bluetooth%2Fdp%2FB0CNT6LD6W%2Fref%3Dsr_1_43_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413019%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
352,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","35,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0MDk1ODY3NjA2NTgxMTc3OjE3MTk0MTMwMTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTA3NDQwMDY5MTk4OjoxOjo&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3DZMI68NQ42PUE%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.atUEHH8wXYYtHEJ7msohf-3W__Be6F54KHB5VajxKvjTXK7NRmdj4fdi4-d0cFQGGPsPYayVnGB70WcxBpG-IA.sGih7ITr1sBJyKFX1QFHYUI6MDvhi_VAJ12cCHXDXPQ%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09MM58Y7Q%26pd_rd_r%3D9aab3199-e7da-45d3-abce-79180a6e0ce4%26pd_rd_w%3DyeNJr%26pd_rd_wg%3DE5YMN%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D04FWVD2E008ACXFR91VM%26qid%3D1719413014%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
353,"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard  ","37,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4MDAxMjA2MDAxOTUzMTc3OjE3MTk0MTMwMTk6c3BfbXRmOjMwMDIxODY4NTYzNjkzMjo6MDo6&url=%2FChuwi-FreeBook-Touchscreen-i3-1215U-Expandable%2Fdp%2FB0B1M6XJBJ%2Fref%3Dsr_1_44_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413019%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
354,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","38,190",https://www.amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_45?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-45
355,"Acer Predator Helios Neo 16 Gaming Laptop 14th Gen Intel Core i7 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4060) PHN16-72 with 40.64 cm (16"") WQXGA Display  ","1,47,999",https://www.amazon.in//Acer-Predator-Processor-Windows-PHN16-72/dp/B0CXPXW4VY/ref=sr_1_46?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-46
356,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","59,990",https://www.amazon.in//HP-i5-12450H-15-6-inch-response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_47?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-47
357,"ASUS Creator Series Vivobook 14X OLED 2023, Intel Core i5-12450H 12th Gen, 14.0-inch 90Hz, Creator/Gaming Laptop (16GB/512GB SSD/RTX 2050/Win11/FP/63WHr/Silver/1.40 kg),K3405ZFB-KM542WS  ","69,990",https://www.amazon.in//ASUS-Vivobook-i5-12450H-14-0-inch-K3405ZFB-KM542WS/dp/B0C37DYM4P/ref=sr_1_48?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-48
358,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","37,990",https://www.amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_49?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-49
359,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://www.amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_50?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-50
360,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","32,999",https://www.amazon.in//Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_51?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.HAZaS61qatJgcZj4GTgGYTxgjgaoYYAEZ046chOb7QHNS8g2w7MDZKHLBLkO3LlrfmBbvRW017zC8ypY5YPnxY6UI2H43LHMhpVwghPxT7Ffe63L1YtjBAQPwjIJbdlgwaARIJSRK62trWlquHUD5cJJLKwKcMw0S1YrVPCz9YqKg6UHdoLpYH1ODuOU1XpxCv_9ohHayJ2TEmqKOCLASIZ4jSonojFkY1fS0QspRNI.SltDKW3zVqo24AG6SBePkSLewwA6TMn-4Ffvr6nBUzU&dib_tag=se&keywords=laptop&qid=1719413019&sprefix=laptop%2Caps%2C243&sr=8-51
